datetime,wind_power,wind_speed,solar_power,solar_irradiation,temperature
2015-06-11 16:00:00+00,3.353985,6.15625,0,0,20.10625
2015-06-11 16:15:00+00,3.19269,6.0375,0,0,20.0125
2015-06-11 16:30:00+00,3.19363,5.9125,0,0,19.9375
2015-06-11 16:45:00+00,3.19457,5.7875,0,0,19.8625
2015-06-11 17:00:00+00,3.19551,5.6625,0,0,19.7875
2015-06-11 17:15:00+00,2.98024,5.6,0,0,19.71875
2015-06-11 17:30:00+00,2.54876,5.6,0,0,19.65625
2015-06-11 17:45:00+00,2.11728,5.6,0,0,19.59375
2015-06-11 18:00:00+00,1.6858,5.6,0,0,19.53125
2015-06-11 18:15:00+00,1.362885,5.4625,0,0,19.475
2015-06-11 18:30:00+00,1.148535,5.1875,0,0,19.425
2015-06-11 18:45:00+00,0.934185,4.9125,0,0,19.375
2015-06-11 19:00:00+00,0.719835,4.6375,0,0,19.325
2015-06-11 19:15:00+00,0.63122,4.3875,0,0,19.28125
2015-06-11 19:30:00+00,0.66834,4.1625,0,0,19.24375
2015-06-11 19:45:00+00,0.70546,3.9375,0,0,19.20625
2015-06-11 20:00:00+00,0.74258,3.7125,0,0,19.16875
2015-06-11 20:15:00+00,0.748705,3.625,0,0.000125,19.14375
2015-06-11 20:30:00+00,0.723835,3.675,0,0.000375,19.13125
2015-06-11 20:45:00+00,0.698965,3.725,0,0.000625001,19.11875
2015-06-11 21:00:00+00,0.674095,3.775,0,0.000875001,19.10625
2015-06-11 21:15:00+00,0.6491725,3.7875,0.034868325,0.006375005,19.13125
2015-06-11 21:30:00+00,0.6241975,3.7625,0.104604976,0.017125014,19.19375
2015-06-11 21:45:00+00,0.5992225,3.7375,0.174341627,0.027875022,19.25625
2015-06-11 22:00:00+00,0.5742475,3.7125,0.244078278,0.038625031,19.31875
2015-06-11 22:15:00+00,0.684975,3.675,0.275396703,0.056000045,19.3875
2015-06-11 22:30:00+00,0.931405,3.625,0.268296902,0.080000064,19.4625
2015-06-11 22:45:00+00,1.177835,3.575,0.261197101,0.104000083,19.5375
2015-06-11 23:00:00+00,1.424265,3.525,0.2540973,0.128000102,19.6125
2015-06-11 23:15:00+00,1.5991,3.60625,0.238169439,0.160625128,19.65625
2015-06-11 23:30:00+00,1.70234,3.81875,0.213413517,0.201875162,19.66875
2015-06-11 23:45:00+00,1.80558,4.03125,0.188657595,0.243125194,19.68125
2015-06-12 00:00:00+00,1.90882,4.24375,0.163901673,0.284375227,19.69375
2015-06-12 00:15:00+00,1.791275,4.4,0.220016245,0.323125258,19.725
2015-06-12 00:30:00+00,1.452945,4.5,0.357001313,0.359375287,19.775
2015-06-12 00:45:00+00,1.114615,4.6,0.493986379,0.395625316,19.825
2015-06-12 01:00:00+00,0.776285,4.7,0.630971447,0.431875345,19.875
2015-06-12 01:15:00+00,0.5427525,4.6125,0.81992786,0.448875359,19.975
2015-06-12 01:30:00+00,0.4140175,4.3375,1.060855619,0.446625357,20.125
2015-06-12 01:45:00+00,0.2852825,4.0625,1.301783378,0.444375356,20.275
2015-06-12 02:00:00+00,0.1565475,3.7875,1.542711136,0.442125354,20.425
2015-06-12 02:15:00+00,0.0806575,3.53125,1.736529089,0.448625359,20.6125
2015-06-12 02:30:00+00,0.0576125,3.29375,1.883237233,0.463875371,20.8375
2015-06-12 02:45:00+00,0.0345675,3.05625,2.029945378,0.479125384,21.0625
2015-06-12 03:00:00+00,0.0115225,2.81875,2.176653523,0.494375396,21.2875
2015-06-12 03:15:00+00,0.0040675,2.6625,2.329009041,0.478125383,21.51875
2015-06-12 03:30:00+00,0.0122025,2.5875,2.487011932,0.430375345,21.75625
2015-06-12 03:45:00+00,0.0203375,2.5125,2.645014823,0.382625306,21.99375
2015-06-12 04:00:00+00,0.0284725,2.4375,2.803017714,0.334875268,22.23125
2015-06-12 04:15:00+00,0.032535,2.4125,2.789250536,0.33675027,22.4375
2015-06-12 04:30:00+00,0.032525,2.4375,2.603713291,0.388250311,22.6125
2015-06-12 04:45:00+00,0.032515,2.4625,2.418176045,0.439750352,22.7875
2015-06-12 05:00:00+00,0.032505,2.4875,2.2326388,0.491250393,22.9625
2015-06-12 05:15:00+00,0.0284375,2.5,2.021245178,0.491125393,23.08125
2015-06-12 05:30:00+00,0.0203125,2.5,1.783995179,0.439375352,23.14375
2015-06-12 05:45:00+00,0.0121875,2.5,1.546745179,0.38762531,23.20625
2015-06-12 06:00:00+00,0.0040625,2.5,1.30949518,0.335875269,23.26875
2015-06-12 06:15:00+00,0,2.4625,1.185524499,0.313500251,23.29375
2015-06-12 06:30:00+00,0,2.3875,1.174833136,0.320500256,23.28125
2015-06-12 06:45:00+00,0,2.3125,1.164141773,0.327500262,23.26875
2015-06-12 07:00:00+00,0,2.2375,1.15345041,0.334500267,23.25625
2015-06-12 07:15:00+00,0,2.175,1.136019839,0.345375276,23.24375
2015-06-12 07:30:00+00,0,2.125,1.11185006,0.360125288,23.23125
2015-06-12 07:45:00+00,0,2.075,1.08768028,0.3748753,23.21875
2015-06-12 08:00:00+00,0,2.025,1.063510502,0.389625312,23.20625
2015-06-12 08:15:00+00,0,1.98125,1.026862198,0.391125313,23.1875
2015-06-12 08:30:00+00,0,1.94375,0.977735369,0.379375304,23.1625
2015-06-12 08:45:00+00,0,1.90625,0.928608541,0.367625294,23.1375
2015-06-12 09:00:00+00,0,1.86875,0.879481712,0.355875285,23.1125
2015-06-12 09:15:00+00,0,1.79375,0.789481466,0.327750262,23.075
2015-06-12 09:30:00+00,0,1.68125,0.658607802,0.283250227,23.025
2015-06-12 09:45:00+00,0,1.56875,0.527734137,0.238750191,22.975
2015-06-12 10:00:00+00,0,1.45625,0.396860473,0.194250156,22.925
2015-06-12 10:15:00+00,0,1.33125,0.297604052,0.152500122,22.85625
2015-06-12 10:30:00+00,0,1.19375,0.229964874,0.113500091,22.76875
2015-06-12 10:45:00+00,0,1.05625,0.162325695,0.07450006,22.68125
2015-06-12 11:00:00+00,0,0.91875,0.094686517,0.035500029,22.59375
2015-06-12 11:15:00+00,0,0.81875,0.053258562,0.014000011,22.5
2015-06-12 11:30:00+00,0,0.75625,0.03804183,0.010000008,22.4
2015-06-12 11:45:00+00,0,0.69375,0.022825098,0.006000005,22.3
2015-06-12 12:00:00+00,0,0.63125,0.007608366,0.002000002,22.2
2015-06-12 12:15:00+00,0,0.5875,0,0,22.10625
2015-06-12 12:30:00+00,0,0.5625,0,0,22.01875
2015-06-12 12:45:00+00,0,0.5375,0,0,21.93125
2015-06-12 13:00:00+00,0,0.5125,0,0,21.84375
2015-06-12 13:15:00+00,0,0.4875,0,0,21.75625
2015-06-12 13:30:00+00,0,0.4625,0,0,21.66875
2015-06-12 13:45:00+00,0,0.4375,0,0,21.58125
2015-06-12 14:00:00+00,0,0.4125,0,0,21.49375
2015-06-12 14:15:00+00,0,0.39375,0,0,21.40625
2015-06-12 14:30:00+00,0,0.38125,0,0,21.31875
2015-06-12 14:45:00+00,0,0.36875,0,0,21.23125
2015-06-12 15:00:00+00,0,0.35625,0,0,21.14375
2015-06-12 15:15:00+00,0,0.33125,0,0,21.0625
2015-06-12 15:30:00+00,0,0.29375,0,0,20.9875
2015-06-12 15:45:00+00,0,0.25625,0,0,20.9125
2015-06-12 16:00:00+00,0,0.21875,0,0,20.8375
2015-06-12 16:15:00+00,0,0.20625,0,0,20.775
2015-06-12 16:30:00+00,0,0.21875,0,0,20.725
2015-06-12 16:45:00+00,0,0.23125,0,0,20.675
2015-06-12 17:00:00+00,0,0.24375,0,0,20.625
2015-06-12 17:15:00+00,0,0.325,0,0,20.58125
2015-06-12 17:30:00+00,0,0.475,0,0,20.54375
2015-06-12 17:45:00+00,0,0.625,0,0,20.50625
2015-06-12 18:00:00+00,0,0.775,0,0,20.46875
2015-06-12 18:15:00+00,0,0.91875,0,0,20.4375
2015-06-12 18:30:00+00,0,1.05625,0,0,20.4125
2015-06-12 18:45:00+00,0,1.19375,0,0,20.3875
2015-06-12 19:00:00+00,0,1.33125,0,0,20.3625
2015-06-12 19:15:00+00,0,1.35,0,0,20.34375
2015-06-12 19:30:00+00,0,1.25,0,0,20.33125
2015-06-12 19:45:00+00,0,1.15,0,0,20.31875
2015-06-12 20:00:00+00,0,1.05,0,0,20.30625
2015-06-12 20:15:00+00,0,0.93125,0,0.0005,20.3
2015-06-12 20:30:00+00,0,0.79375,0,0.001500001,20.3
2015-06-12 20:45:00+00,0,0.65625,0,0.002500002,20.3
2015-06-12 21:00:00+00,0,0.51875,0,0.003500003,20.3
2015-06-12 21:15:00+00,0,0.43125,0.011063449,0.020625016,20.3125
2015-06-12 21:30:00+00,0,0.39375,0.033190347,0.053875043,20.3375
2015-06-12 21:45:00+00,0,0.35625,0.055317246,0.08712507,20.3625
2015-06-12 22:00:00+00,0,0.31875,0.077444144,0.120375097,20.3875
2015-06-12 22:15:00+00,0,0.28125,0.093136399,0.16175013,20.41875
2015-06-12 22:30:00+00,0,0.24375,0.10239401,0.211250169,20.45625
2015-06-12 22:45:00+00,0,0.20625,0.111651622,0.260750209,20.49375
2015-06-12 23:00:00+00,0,0.16875,0.120909233,0.310250248,20.53125
2015-06-12 23:15:00+00,0,0.15625,0.172048773,0.360375288,20.5875
2015-06-12 23:30:00+00,0,0.16875,0.265070242,0.411125329,20.6625
2015-06-12 23:45:00+00,0,0.18125,0.358091711,0.461875369,20.7375
2015-06-13 00:00:00+00,0,0.19375,0.45111318,0.51262541,20.8125
2015-06-13 00:15:00+00,0,0.25,0.49396052,0.559625447,20.89375
2015-06-13 00:30:00+00,0,0.35,0.486633733,0.602875482,20.98125
2015-06-13 00:45:00+00,0,0.45,0.479306945,0.646125517,21.06875
2015-06-13 01:00:00+00,0,0.55,0.471980158,0.689375552,21.15625
2015-06-13 01:15:00+00,0,0.6875,0.503598837,0.731500585,21.2375
2015-06-13 01:30:00+00,0,0.8625,0.574162984,0.772500618,21.3125
2015-06-13 01:45:00+00,0,1.0375,0.644727131,0.813500651,21.3875
2015-06-13 02:00:00+00,0,1.2125,0.715291278,0.854500684,21.4625
2015-06-13 02:15:00+00,0,1.34375,0.806713783,0.828125662,21.55625
2015-06-13 02:30:00+00,0,1.43125,0.918994646,0.734375587,21.66875
2015-06-13 02:45:00+00,0,1.51875,1.03127551,0.640625512,21.78125
2015-06-13 03:00:00+00,0,1.60625,1.143556373,0.546875438,21.89375
2015-06-13 03:15:00+00,0,1.6375,1.227966712,0.4996254,22.0125
2015-06-13 03:30:00+00,0,1.6125,1.284506525,0.498875399,22.1375
2015-06-13 03:45:00+00,0,1.5875,1.341046339,0.498125399,22.2625
2015-06-13 04:00:00+00,0,1.5625,1.397586152,0.497375398,22.3875
2015-06-13 04:15:00+00,0.011405,1.525,1.48180973,0.5000004,22.51875
2015-06-13 04:30:00+00,0.034215,1.475,1.59371707,0.506000405,22.65625
2015-06-13 04:45:00+00,0.057025,1.425,1.705624412,0.51200041,22.79375
2015-06-13 05:00:00+00,0.079835,1.375,1.817531752,0.518000415,22.93125
2015-06-13 05:15:00+00,0.104155,1.40625,1.920200158,0.519125416,23.08125
2015-06-13 05:30:00+00,0.129985,1.51875,2.013629628,0.515375413,23.24375
2015-06-13 05:45:00+00,0.155815,1.63125,2.107059099,0.511625409,23.40625
2015-06-13 06:00:00+00,0.181645,1.74375,2.200488569,0.507875406,23.56875
2015-06-13 06:15:00+00,0.17797,1.825,2.240089137,0.496375397,23.725
2015-06-13 06:30:00+00,0.14479,1.875,2.225860803,0.477125382,23.875
2015-06-13 06:45:00+00,0.11161,1.925,2.211632469,0.457875366,24.025
2015-06-13 07:00:00+00,0.07843,1.975,2.197404135,0.438625351,24.175
2015-06-13 07:15:00+00,0.05411,1.95,2.110841732,0.417125334,24.29375
2015-06-13 07:30:00+00,0.03865,1.85,1.951945261,0.393375314,24.38125
2015-06-13 07:45:00+00,0.02319,1.75,1.793048789,0.369625296,24.46875
2015-06-13 08:00:00+00,0.00773,1.65,1.634152318,0.345875277,24.55625
2015-06-13 08:15:00+00,0,1.58125,1.478358956,0.316625253,24.6125
2015-06-13 08:30:00+00,0,1.54375,1.325668705,0.281875225,24.6375
2015-06-13 08:45:00+00,0,1.50625,1.172978453,0.247125198,24.6625
2015-06-13 09:00:00+00,0,1.46875,1.020288202,0.21237517,24.6875
2015-06-13 09:15:00+00,0.0003575,1.44375,0.865511971,0.182000146,24.69375
2015-06-13 09:30:00+00,0.0010725,1.43125,0.70864976,0.156000125,24.68125
2015-06-13 09:45:00+00,0.0017875,1.41875,0.55178755,0.130000104,24.66875
2015-06-13 10:00:00+00,0.0025025,1.40625,0.394925339,0.104000083,24.65625
2015-06-13 10:15:00+00,0.00286,1.43125,0.284560934,0.079875064,24.61875
2015-06-13 10:30:00+00,0.00286,1.49375,0.220694333,0.057625046,24.55625
2015-06-13 10:45:00+00,0.00286,1.55625,0.156827732,0.035375029,24.49375
2015-06-13 11:00:00+00,0.00286,1.61875,0.092961131,0.013125011,24.43125
2015-06-13 11:15:00+00,0.0025025,1.65625,0.053399351,0.001750002,24.33125
2015-06-13 11:30:00+00,0.0017875,1.66875,0.038142394,0.001250001,24.19375
2015-06-13 11:45:00+00,0.0010725,1.68125,0.022885436,0.000750001,24.05625
2015-06-13 12:00:00+00,0.0003575,1.69375,0.007628479,0.00025,23.91875
2015-06-13 12:15:00+00,0.0022275,1.70625,0,0,23.75625
2015-06-13 12:30:00+00,0.0066825,1.71875,0,0,23.56875
2015-06-13 12:45:00+00,0.0111375,1.73125,0,0,23.38125
2015-06-13 13:00:00+00,0.0155925,1.74375,0,0,23.19375
2015-06-13 13:15:00+00,0.0440525,1.8,0,0,23.00625
2015-06-13 13:30:00+00,0.0965175,1.9,0,0,22.81875
2015-06-13 13:45:00+00,0.1489825,2,0,0,22.63125
2015-06-13 14:00:00+00,0.2014475,2.1,0,0,22.44375
2015-06-13 14:15:00+00,0.2633225,2.2375,0,0,22.2625
2015-06-13 14:30:00+00,0.3346075,2.4125,0,0,22.0875
2015-06-13 14:45:00+00,0.4058925,2.5875,0,0,21.9125
2015-06-13 15:00:00+00,0.4771775,2.7625,0,0,21.7375
2015-06-13 15:15:00+00,0.46414,2.89375,0,0,21.55625
2015-06-13 15:30:00+00,0.36678,2.98125,0,0,21.36875
2015-06-13 15:45:00+00,0.26942,3.06875,0,0,21.18125
2015-06-13 16:00:00+00,0.17206,3.15625,0,0,20.99375
2015-06-13 16:15:00+00,0.1079575,3.11875,0,0,20.79375
2015-06-13 16:30:00+00,0.0771125,2.95625,0,0,20.58125
2015-06-13 16:45:00+00,0.0462675,2.79375,0,0,20.36875
2015-06-13 17:00:00+00,0.0154225,2.63125,0,0,20.15625
2015-06-13 17:15:00+00,0,2.45625,0,0,19.96875
2015-06-13 17:30:00+00,0,2.26875,0,0,19.80625
2015-06-13 17:45:00+00,0,2.08125,0,0,19.64375
2015-06-13 18:00:00+00,0,1.89375,0,0,19.48125
2015-06-13 18:15:00+00,0,1.7625,0,0,19.34375
2015-06-13 18:30:00+00,0,1.6875,0,0,19.23125
2015-06-13 18:45:00+00,0,1.6125,0,0,19.11875
2015-06-13 19:00:00+00,0,1.5375,0,0,19.00625
2015-06-13 19:15:00+00,0,1.44375,0,0,18.9
2015-06-13 19:30:00+00,0,1.33125,0,0,18.8
2015-06-13 19:45:00+00,0,1.21875,0,0,18.7
2015-06-13 20:00:00+00,0,1.10625,0,0,18.6
2015-06-13 20:15:00+00,0,1.01875,0.000629242,0.000375,18.525
2015-06-13 20:30:00+00,0,0.95625,0.001887725,0.001125001,18.475
2015-06-13 20:45:00+00,0,0.89375,0.003146209,0.001875001,18.425
2015-06-13 21:00:00+00,0,0.83125,0.004404692,0.002625002,18.375
2015-06-13 21:15:00+00,0,0.86875,0.039623554,0.015500012,18.38125
2015-06-13 21:30:00+00,0,1.00625,0.108802794,0.040500032,18.44375
2015-06-13 21:45:00+00,0,1.14375,0.177982035,0.065500052,18.50625
2015-06-13 22:00:00+00,0,1.28125,0.247161275,0.090500072,18.56875
2015-06-13 22:15:00+00,0.0003625,1.43125,0.352642592,0.119375095,18.6875
2015-06-13 22:30:00+00,0.0010875,1.59375,0.494425987,0.152125121,18.8625
2015-06-13 22:45:00+00,0.0018125,1.75625,0.636209381,0.184875148,19.0375
2015-06-13 23:00:00+00,0.0025375,1.91875,0.777992776,0.217625174,19.2125
2015-06-13 23:15:00+00,0.02914,2.05625,0.929000739,0.255500204,19.40625
2015-06-13 23:30:00+00,0.08162,2.16875,1.089233272,0.298500239,19.61875
2015-06-13 23:45:00+00,0.1341,2.28125,1.249465805,0.341500273,19.83125
2015-06-14 00:00:00+00,0.18658,2.39375,1.409698338,0.384500308,20.04375
2015-06-14 00:15:00+00,0.26229,2.51875,1.587092793,0.427750342,20.26875
2015-06-14 00:30:00+00,0.36123,2.65625,1.78164917,0.471250377,20.50625
2015-06-14 00:45:00+00,0.46017,2.79375,1.976205547,0.514750412,20.74375
2015-06-14 01:00:00+00,0.55911,2.93125,2.170761924,0.558250447,20.98125
2015-06-14 01:15:00+00,0.62062,3.05,2.329562142,0.596125477,21.21875
2015-06-14 01:30:00+00,0.6447,3.15,2.4526062,0.628375503,21.45625
2015-06-14 01:45:00+00,0.66878,3.25,2.575650258,0.660625528,21.69375
2015-06-14 02:00:00+00,0.69286,3.35,2.698694316,0.692875554,21.93125
2015-06-14 02:15:00+00,0.7413225,3.3875,2.780820421,0.709625568,22.15
2015-06-14 02:30:00+00,0.8141675,3.3625,2.822028572,0.710875569,22.35
2015-06-14 02:45:00+00,0.8870125,3.3375,2.863236724,0.71212557,22.55
2015-06-14 03:00:00+00,0.9598575,3.3125,2.904444875,0.713375571,22.75
2015-06-14 03:15:00+00,1.4121525,3.30625,2.905564006,0.717125573,22.91875
2015-06-14 03:30:00+00,2.2438975,3.31875,2.866594116,0.723375579,23.05625
2015-06-14 03:45:00+00,3.0756425,3.33125,2.827624227,0.729625584,23.19375
2015-06-14 04:00:00+00,3.9073875,3.34375,2.788654337,0.735875589,23.33125
2015-06-14 04:15:00+00,4.9650075,3.525,2.720062676,0.734500587,23.4375
2015-06-14 04:30:00+00,6.2485025,3.875,2.621849245,0.72550058,23.5125
2015-06-14 04:45:00+00,7.5319975,4.225,2.523635813,0.716500573,23.5875
2015-06-14 05:00:00+00,8.8154925,4.575,2.425422382,0.707500566,23.6625
2015-06-14 05:15:00+00,9.456245,4.88125,2.467824369,0.694625555,23.7375
2015-06-14 05:30:00+00,9.454255,5.14375,2.650841774,0.677875542,23.8125
2015-06-14 05:45:00+00,9.452265,5.40625,2.833859179,0.661125529,23.8875
2015-06-14 06:00:00+00,9.450275,5.66875,3.016876584,0.644375516,23.9625
2015-06-14 06:15:00+00,9.6758725,5.775,3.009035485,0.626000501,24.03125
2015-06-14 06:30:00+00,10.1290575,5.725,2.810335881,0.606000485,24.09375
2015-06-14 06:45:00+00,10.5822425,5.675,2.611636278,0.586000469,24.15625
2015-06-14 07:00:00+00,11.0354275,5.625,2.412936674,0.566000453,24.21875
2015-06-14 07:15:00+00,10.8951825,5.64375,2.248522126,0.539000431,24.25
2015-06-14 07:30:00+00,10.1615075,5.73125,2.118392633,0.505000404,24.25
2015-06-14 07:45:00+00,9.4278325,5.81875,1.988263141,0.471000377,24.25
2015-06-14 08:00:00+00,8.6941575,5.90625,1.858133648,0.43700035,24.25
2015-06-14 08:15:00+00,7.8414925,5.90625,1.680977673,0.40000032,24.2125
2015-06-14 08:30:00+00,6.8698375,5.81875,1.456795215,0.360000288,24.1375
2015-06-14 08:45:00+00,5.8981825,5.73125,1.232612757,0.320000256,24.0625
2015-06-14 09:00:00+00,4.9265275,5.64375,1.008430299,0.280000224,23.9875
2015-06-14 09:15:00+00,4.325025,5.48125,0.825285034,0.239625192,23.875
2015-06-14 09:30:00+00,4.093675,5.24375,0.683176962,0.198875159,23.725
2015-06-14 09:45:00+00,3.862325,5.00625,0.541068891,0.158125127,23.575
2015-06-14 10:00:00+00,3.630975,4.76875,0.398960819,0.117375094,23.425
2015-06-14 10:15:00+00,3.4726,4.63125,0.291035802,0.085125069,23.2625
2015-06-14 10:30:00+00,3.3872,4.59375,0.217293841,0.06137505,23.0875
2015-06-14 10:45:00+00,3.3018,4.55625,0.14355188,0.037625031,22.9125
2015-06-14 11:00:00+00,3.2164,4.51875,0.069809919,0.013875012,22.7375
2015-06-14 11:15:00+00,3.06398,4.5,0.028821571,0.001750002,22.5625
2015-06-14 11:30:00+00,2.84454,4.5,0.020586836,0.001250001,22.3875
2015-06-14 11:45:00+00,2.6251,4.5,0.012352102,0.000750001,22.2125
2015-06-14 12:00:00+00,2.40566,4.5,0.004117367,0.00025,22.0375
2015-06-14 12:15:00+00,2.140775,4.4625,0,0,21.86875
2015-06-14 12:30:00+00,1.830445,4.3875,0,0,21.70625
2015-06-14 12:45:00+00,1.520115,4.3125,0,0,21.54375
2015-06-14 13:00:00+00,1.209785,4.2375,0,0,21.38125
2015-06-14 13:15:00+00,0.9622875,4.15,0,0,21.21875
2015-06-14 13:30:00+00,0.7776225,4.05,0,0,21.05625
2015-06-14 13:45:00+00,0.5929575,3.95,0,0,20.89375
2015-06-14 14:00:00+00,0.4082925,3.85,0,0,20.73125
2015-06-14 14:15:00+00,0.3346325,3.73125,0,0,20.5625
2015-06-14 14:30:00+00,0.3719775,3.59375,0,0,20.3875
2015-06-14 14:45:00+00,0.4093225,3.45625,0,0,20.2125
2015-06-14 15:00:00+00,0.4466675,3.31875,0,0,20.0375
2015-06-14 15:15:00+00,0.58126,3.33125,0,0,19.8875
2015-06-14 15:30:00+00,0.8131,3.49375,0,0,19.7625
2015-06-14 15:45:00+00,1.04494,3.65625,0,0,19.6375
2015-06-14 16:00:00+00,1.27678,3.81875,0,0,19.5125
2015-06-14 16:15:00+00,1.7250475,4.09375,0,0,19.4125
2015-06-14 16:30:00+00,2.3897425,4.48125,0,0,19.3375
2015-06-14 16:45:00+00,3.0544375,4.86875,0,0,19.2625
2015-06-14 17:00:00+00,3.7191325,5.25625,0,0,19.1875
2015-06-14 17:15:00+00,4.752705,5.5375,0,0,19.125
2015-06-14 17:30:00+00,6.155155,5.7125,0,0,19.075
2015-06-14 17:45:00+00,7.557605,5.8875,0,0,19.025
2015-06-14 18:00:00+00,8.960055,6.0625,0,0,18.975
2015-06-14 18:15:00+00,9.43674,6.25,0,0,18.91875
2015-06-14 18:30:00+00,8.98766,6.45,0,0,18.85625
2015-06-14 18:45:00+00,8.53858,6.65,0,0,18.79375
2015-06-14 19:00:00+00,8.0895,6.85,0,0,18.73125
2015-06-14 19:15:00+00,7.3292225,7.04375,0,0,18.65
2015-06-14 19:30:00+00,6.2577475,7.23125,0,0,18.55
2015-06-14 19:45:00+00,5.1862725,7.41875,0,0,18.45
2015-06-14 20:00:00+00,4.1147975,7.60625,0,0,18.35
2015-06-14 20:15:00+00,3.4641,7.65,0,0.000125,18.3
2015-06-14 20:30:00+00,3.23418,7.55,0,0.000375,18.3
2015-06-14 20:45:00+00,3.00426,7.45,0,0.000625001,18.3
2015-06-14 21:00:00+00,2.77434,7.35,0,0.000875001,18.3
2015-06-14 21:15:00+00,2.772955,7.25625,0.028532809,0.003750003,18.35
2015-06-14 21:30:00+00,3.000105,7.16875,0.085598427,0.009250007,18.45
2015-06-14 21:45:00+00,3.227255,7.08125,0.142664046,0.014750012,18.55
2015-06-14 22:00:00+00,3.454405,6.99375,0.199729664,0.020250016,18.65
2015-06-14 22:15:00+00,3.7305075,7,0.269282427,0.027250021,18.75625
2015-06-14 22:30:00+00,4.0555625,7.1,0.351322334,0.035750029,18.86875
2015-06-14 22:45:00+00,4.3806175,7.2,0.433362241,0.044250036,18.98125
2015-06-14 23:00:00+00,4.7056725,7.3,0.515402148,0.052750042,19.09375
2015-06-14 23:15:00+00,4.7494125,7.36875,0.595766951,0.078625063,19.2125
2015-06-14 23:30:00+00,4.5118375,7.40625,0.674456649,0.121875098,19.3375
2015-06-14 23:45:00+00,4.2742625,7.44375,0.753146346,0.165125132,19.4625
2015-06-15 00:00:00+00,4.0366875,7.48125,0.831836044,0.208375167,19.5875
2015-06-15 00:15:00+00,3.9168925,7.375,0.900824213,0.236000189,19.7125
2015-06-15 00:30:00+00,3.9148775,7.125,0.960110854,0.248000198,19.8375
2015-06-15 00:45:00+00,3.9128625,6.875,1.019397494,0.260000208,19.9625
2015-06-15 01:00:00+00,3.9108475,6.625,1.078684135,0.272000217,20.0875
2015-06-15 01:15:00+00,4.08571,6.4,1.133655154,0.298000238,20.20625
2015-06-15 01:30:00+00,4.43745,6.2,1.184310551,0.33800027,20.31875
2015-06-15 01:45:00+00,4.78919,6,1.234965949,0.378000302,20.43125
2015-06-15 02:00:00+00,5.14093,5.8,1.285621346,0.418000334,20.54375
2015-06-15 02:15:00+00,5.7883425,5.65625,1.334725189,0.45087536,20.65
2015-06-15 02:30:00+00,6.7314275,5.56875,1.382277476,0.476625381,20.75
2015-06-15 02:45:00+00,7.6745125,5.48125,1.429829764,0.502375402,20.85
2015-06-15 03:00:00+00,8.6175975,5.39375,1.477382051,0.528125423,20.95
2015-06-15 03:15:00+00,10.1920325,5.4,1.498978835,0.554500444,21.04375
2015-06-15 03:30:00+00,12.3978175,5.5,1.494620115,0.581500465,21.13125
2015-06-15 03:45:00+00,14.6036025,5.6,1.490261394,0.608500487,21.21875
2015-06-15 04:00:00+00,16.8093875,5.7,1.485902674,0.635500508,21.30625
2015-06-15 04:15:00+00,18.173245,5.9,1.482621423,0.641500513,21.38125
2015-06-15 04:30:00+00,18.695175,6.2,1.48041764,0.626500501,21.44375
2015-06-15 04:45:00+00,19.217105,6.5,1.478213857,0.611500489,21.50625
2015-06-15 05:00:00+00,19.739035,6.8,1.476010074,0.596500477,21.56875
2015-06-15 05:15:00+00,20,7.0875,1.456197579,0.579750464,21.61875
2015-06-15 05:30:00+00,20,7.3625,1.418776371,0.561250449,21.65625
2015-06-15 05:45:00+00,20,7.6375,1.381355163,0.542750434,21.69375
2015-06-15 06:00:00+00,20,7.9125,1.343933955,0.524250419,21.73125
2015-06-15 06:15:00+00,20,8.15625,1.293815855,0.509375407,21.75625
2015-06-15 06:30:00+00,20,8.36875,1.231000864,0.498125398,21.76875
2015-06-15 06:45:00+00,20,8.58125,1.168185872,0.486875389,21.78125
2015-06-15 07:00:00+00,20,8.79375,1.105370881,0.475625381,21.79375
2015-06-15 07:15:00+00,20,8.99375,1.049014955,0.460125368,21.79375
2015-06-15 07:30:00+00,20,9.18125,0.999118096,0.440375352,21.78125
2015-06-15 07:45:00+00,20,9.36875,0.949221236,0.420625337,21.76875
2015-06-15 08:00:00+00,20,9.55625,0.899324377,0.400875321,21.75625
2015-06-15 08:15:00+00,20,9.8625,0.835189127,0.3750003,21.73125
2015-06-15 08:30:00+00,20,10.2875,0.756815487,0.343000274,21.69375
2015-06-15 08:45:00+00,20,10.7125,0.678441846,0.311000249,21.65625
2015-06-15 09:00:00+00,20,11.1375,0.600068206,0.279000223,21.61875
2015-06-15 09:15:00+00,20,11.4875,0.519558305,0.251875201,21.56875
2015-06-15 09:30:00+00,20,11.7625,0.436912141,0.229625183,21.50625
2015-06-15 09:45:00+00,20,12.0375,0.354265979,0.207375166,21.44375
2015-06-15 10:00:00+00,20,12.3125,0.271619816,0.185125148,21.38125
2015-06-15 10:15:00+00,20,12.43125,0.202141757,0.155875124,21.30625
2015-06-15 10:30:00+00,20,12.39375,0.145831804,0.119625095,21.21875
2015-06-15 10:45:00+00,20,12.35625,0.08952185,0.083375066,21.13125
2015-06-15 11:00:00+00,20,12.31875,0.033211897,0.047125038,21.04375
2015-06-15 11:15:00+00,20,12.14375,0.004424805,0.02537502,20.9625
